id_transacao,valor,data_hora,localizacao,dispositivo,meio_pagamento,score_risco,fraude
302,757.91,2025-05-30 09:17:28.909539,Nova York,Mobile,Boleto,0.31,0
303,777.91,2025-06-15 05:33:19.539326,Curitiba,Mobile,PIX,0.09,0
304,1014.54,2025-05-10 12:12:48.319683,São Paulo,Desktop,Cartão Débito,0.3,0
305,1294.96,2025-05-09 06:46:48.055268,Tóquio,Mobile,Cartão Crédito,0.41,0
306,3723.56,2025-04-30 22:52:49.740082,Curitiba,Mobile,PIX,0.31,0
307,726.29,2025-01-17 10:19:42.936073,Curitiba,Mobile,PIX,0.19,0
308,390.02,2025-05-04 09:18:22.121580,Rio de Janeiro,Mobile,Cartão Crédito,0.12,0
309,1585.65,2025-05-13 07:03:10.995296,Rio de Janeiro,Mobile,PIX,0.25,0
310,315.85,2025-02-09 15:02:21.897372,Rio de Janeiro,Mobile,Boleto,0.19,0
311,577.98,2025-03-14 12:02:39.587389,Tóquio,Mobile,Boleto,0.28,0
312,81.71,2025-02-05 10:57:23.350778,Rio de Janeiro,Mobile,Cartão Débito,0.01,0
313,25.68,2025-04-07 00:09:23.335708,Nova York,Desktop,Cartão Débito,0.46,0
314,3287.38,2025-04-26 16:46:00.254179,Londres,Mobile,Cartão Crédito,0.56,1
315,1807.77,2025-01-11 14:20:19.329605,São Paulo,Mobile,Cartão Débito,0.27,0
316,1190.64,2025-05-23 06:11:05.251929,Curitiba,Mobile,Boleto,0.26,0
317,525.86,2025-01-26 03:42:59.824840,Nova York,Tablet,Cartão Crédito,0.4,0
318,190.31,2025-06-06 18:26:46.457290,São Paulo,Mobile,Cartão Crédito,0.21,0
319,170.12,2025-04-22 16:56:36.083314,Nova York,Mobile,Cartão Débito,0.32,0
320,288.01,2025-06-04 11:36:46.974801,Nova York,Desktop,Boleto,0.42,0
321,796.79,2025-03-19 10:20:45.340399,Curitiba,Desktop,Cartão Crédito,0.24,0
322,1253.85,2025-05-09 02:34:23.431147,Londres,Mobile,Boleto,0.32,0
323,1079.39,2025-02-08 21:42:14.441538,Rio de Janeiro,Desktop,Boleto,0.29,0
324,328.41,2025-01-04 06:18:33.730186,Tóquio,Mobile,Boleto,0.28,0
325,3098.1,2025-02-13 08:54:07.321749,Londres,Mobile,Cartão Débito,0.61,1
326,1339.02,2025-03-31 20:04:55.986411,Tóquio,Mobile,PIX,0.41,0
327,808.23,2025-03-22 00:17:04.478587,Curitiba,Mobile,PIX,0.18,0
328,946.03,2025-05-20 17:31:04.309855,Curitiba,Desktop,Cartão Crédito,0.24,0
329,544.04,2025-04-06 14:54:36.212713,Curitiba,Mobile,Boleto,0.05,0
330,284.66,2025-01-29 10:45:19.503409,São Paulo,Mobile,Cartão Débito,0.03,0
331,440.01,2025-04-13 01:03:25.949861,Tóquio,Desktop,Boleto,0.42,0
332,1418.18,2025-06-09 01:38:44.447636,Londres,Desktop,Boleto,0.42,0
333,14.5,2025-04-13 00:30:51.073424,Londres,Mobile,Cartão Débito,0.32,0
334,123.38,2025-03-01 12:48:36.053682,Nova York,Desktop,PIX,0.49,0
335,47.09,2025-03-25 11:58:07.064211,Nova York,Mobile,Boleto,0.38,0
336,41.58,2025-02-08 03:41:35.052493,Nova York,Desktop,Boleto,0.43,0
337,1934.2,2025-03-22 17:46:56.610834,Curitiba,Desktop,PIX,0.28,0
338,1216.24,2025-03-12 04:55:53.479668,Londres,Tablet,Cartão Débito,0.46,0
339,642.78,2025-02-05 12:33:51.271449,Tóquio,Mobile,Cartão Crédito,0.42,0
340,102.96,2025-04-13 03:15:55.178522,Curitiba,Mobile,PIX,0.05,0
341,676.52,2025-01-22 20:00:50.607845,São Paulo,Mobile,Cartão Crédito,0.2,0
342,641.45,2025-02-28 21:29:08.576622,Nova York,Mobile,Cartão Crédito,0.3,0
343,190.19,2025-01-11 04:56:11.321408,Curitiba,Mobile,PIX,0.17,0
344,568.9,2025-04-22 04:36:00.056146,Curitiba,Tablet,Boleto,0.24,0
345,508.34,2025-03-27 08:41:52.300179,São Paulo,Mobile,Cartão Crédito,0.04,0
346,956.72,2025-03-28 15:14:54.265872,Rio de Janeiro,Mobile,Cartão Crédito,0.25,0
347,1008.11,2025-02-17 12:02:28.691083,Londres,Desktop,Cartão Débito,0.5,1
348,46.36,2025-04-12 21:21:34.303664,Tóquio,Mobile,Boleto,0.4,0
349,469.38,2025-05-18 05:34:26.414908,Rio de Janeiro,Desktop,Cartão Crédito,0.23,0
350,983.12,2025-06-01 20:40:54.871871,Nova York,Mobile,Cartão Débito,0.44,0
351,699.44,2025-01-18 11:28:23.206220,Curitiba,Mobile,Boleto,0.06,0
352,1941.35,2025-05-26 06:08:09.116000,São Paulo,Mobile,PIX,0.21,0
353,1074.97,2025-05-04 06:08:19.523895,São Paulo,Mobile,PIX,0.09,0
354,177.85,2025-01-12 17:40:16.852326,Londres,Tablet,Cartão Débito,0.41,0
355,73.18,2025-01-16 20:30:47.440781,Rio de Janeiro,Mobile,PIX,0.17,0
356,1028.39,2025-03-15 18:36:56.740092,Londres,Mobile,Cartão Crédito,0.45,0
357,26.87,2025-04-15 03:01:33.501233,Curitiba,Mobile,Boleto,0.19,0
358,881.35,2025-03-21 10:12:00.139849,Londres,Mobile,Cartão Crédito,0.28,0
359,2817.26,2025-02-26 22:59:43.049438,Tóquio,Desktop,Cartão Crédito,0.58,1
360,856.78,2025-03-02 00:20:01.563475,São Paulo,Mobile,PIX,0.08,0
361,491.3,2025-03-20 05:24:37.703046,São Paulo,Desktop,Cartão Crédito,0.18,0
362,1030.83,2025-05-23 12:05:08.615671,Nova York,Tablet,PIX,0.32,0
363,612.96,2025-04-01 01:22:39.531523,Nova York,Mobile,Boleto,0.34,0
364,788.81,2025-01-05 23:21:12.231759,Curitiba,Tablet,Boleto,0.11,0
365,2838.13,2025-04-02 23:18:58.191041,Tóquio,Mobile,Cartão Crédito,0.43,0
366,487.93,2025-01-31 09:39:48.558536,Rio de Janeiro,Mobile,Cartão Débito,0.07,0
367,3249.09,2025-01-21 22:48:30.402992,Londres,Mobile,PIX,0.47,0
368,2357.58,2025-01-27 14:15:05.632415,Curitiba,Desktop,PIX,0.47,0
369,217.9,2025-02-18 18:57:22.393225,Nova York,Tablet,Cartão Crédito,0.37,0
370,71.88,2025-04-01 03:53:03.590389,Londres,Mobile,PIX,0.4,0
371,106.23,2025-03-25 09:50:14.216821,Nova York,Desktop,PIX,0.4,0
372,18.39,2025-02-07 02:34:40.837111,Londres,Mobile,Cartão Débito,0.26,0
373,99.21,2025-04-23 04:35:18.130657,Rio de Janeiro,Mobile,Cartão Débito,0.17,0
374,1148.87,2025-04-14 18:58:40.002224,Curitiba,Mobile,Cartão Crédito,0.15,0
375,73.85,2025-03-11 21:48:08.521788,Londres,Tablet,Cartão Débito,0.27,0
376,384.16,2025-04-02 06:29:54.002672,Tóquio,Desktop,Cartão Crédito,0.37,0
377,1863.53,2025-03-31 22:08:45.353750,São Paulo,Mobile,Boleto,0.16,0
378,23.55,2025-01-09 20:15:14.499498,Tóquio,Mobile,Cartão Crédito,0.25,0
379,1684.53,2025-01-11 12:25:41.969917,Tóquio,Mobile,Boleto,0.39,0
380,331.08,2025-05-05 17:39:34.218438,São Paulo,Mobile,Cartão Crédito,0.16,0
381,125.75,2025-05-01 02:53:21.451355,Tóquio,Mobile,PIX,0.22,0
382,1193.16,2025-03-11 22:03:20.497812,Londres,Desktop,Cartão Débito,0.43,0
383,991.4,2025-02-14 06:49:14.490143,Londres,Mobile,Boleto,0.43,0
384,2099.42,2025-04-18 22:46:41.880771,Londres,Mobile,Cartão Crédito,0.38,0
385,1328.29,2025-03-26 13:51:26.019809,São Paulo,Mobile,Cartão Débito,0.17,0
386,1627.0,2025-05-29 20:17:52.788222,Tóquio,Desktop,Cartão Crédito,0.59,1
387,331.33,2025-02-09 12:07:55.404768,São Paulo,Desktop,Cartão Débito,0.16,0
388,195.33,2025-03-20 21:58:15.453601,Londres,Mobile,Cartão Débito,0.23,0
389,1388.76,2025-01-13 15:09:22.997588,Tóquio,Desktop,Cartão Crédito,0.5,1
390,1644.21,2025-02-28 16:26:50.246077,Tóquio,Mobile,Boleto,0.38,0
391,4657.0,2025-03-20 07:13:40.163130,Nova York,Mobile,Boleto,0.65,1
392,532.08,2025-05-01 23:31:45.696598,Nova York,Mobile,PIX,0.4,0
393,465.24,2025-05-13 18:03:40.374112,Rio de Janeiro,Mobile,Cartão Débito,0.06,0
394,1497.95,2025-05-19 03:01:49.483200,Curitiba,Mobile,PIX,0.23,0
395,416.73,2025-02-19 23:36:02.827937,Nova York,Tablet,PIX,0.33,0
396,2670.14,2025-01-03 10:07:29.891916,São Paulo,Desktop,Cartão Crédito,0.32,0
397,1954.84,2025-05-15 11:25:14.977237,Nova York,Desktop,Cartão Crédito,0.57,1
398,560.36,2025-04-05 13:50:24.110996,Rio de Janeiro,Mobile,Cartão Crédito,0.1,0
399,1389.78,2025-01-29 18:45:30.359755,Tóquio,Mobile,Cartão Débito,0.4,0
400,1404.63,2025-01-10 02:33:25.500623,Rio de Janeiro,Desktop,Cartão Crédito,0.22,0
401,108.84,2025-04-14 02:26:54.810454,Tóquio,Mobile,Cartão Crédito,0.3,0
402,2328.45,2025-05-21 00:26:37.852356,Tóquio,Mobile,Cartão Débito,0.43,0
403,703.71,2025-05-24 03:56:18.325115,Curitiba,Mobile,Cartão Débito,0.22,0
404,1751.33,2025-06-08 07:47:13.398498,Nova York,Desktop,Boleto,0.44,0
405,385.74,2025-02-06 05:14:55.780535,São Paulo,Mobile,Cartão Crédito,0.11,0
406,2258.79,2025-03-25 01:07:38.712456,São Paulo,Mobile,Cartão Crédito,0.26,0
407,492.99,2025-04-13 00:38:22.105755,Londres,Desktop,Cartão Crédito,0.48,0
408,10.9,2025-01-25 12:08:48.974455,Tóquio,Mobile,Boleto,0.32,0
409,2357.91,2025-02-02 22:47:35.436409,São Paulo,Mobile,Cartão Crédito,0.31,0
410,95.73,2025-01-17 02:08:09.286073,Curitiba,Mobile,Boleto,0.16,0
411,384.65,2025-03-14 13:49:43.212202,Tóquio,Mobile,PIX,0.4,0
412,2996.97,2025-02-11 12:29:41.570226,Curitiba,Desktop,Boleto,0.38,0
413,3007.95,2025-03-05 11:28:41.159353,São Paulo,Mobile,PIX,0.33,0
414,852.0,2025-05-20 10:08:20.208452,São Paulo,Mobile,Cartão Crédito,0.23,0
415,999.23,2025-02-21 13:54:01.252915,Londres,Desktop,PIX,0.57,1
416,595.01,2025-02-04 06:54:19.889712,São Paulo,Desktop,Boleto,0.32,0
417,347.02,2025-02-21 15:29:38.282129,Tóquio,Desktop,Cartão Débito,0.4,0
418,398.49,2025-01-18 19:04:44.686290,Tóquio,Mobile,PIX,0.27,0
419,1116.32,2025-02-12 18:06:29.416255,Tóquio,Mobile,PIX,0.38,0
420,1395.84,2025-01-02 16:06:29.568885,Londres,Tablet,Cartão Crédito,0.45,0
421,1568.2,2025-02-04 05:13:36.191085,Londres,Desktop,Boleto,0.51,1
422,1558.83,2025-04-27 14:33:05.230424,São Paulo,Mobile,PIX,0.21,0
423,95.64,2025-01-27 06:00:41.049731,Rio de Janeiro,Mobile,PIX,0.17,0
424,682.05,2025-06-08 05:05:12.310422,Rio de Janeiro,Mobile,PIX,0.12,0
425,59.28,2025-04-14 17:59:33.967365,Londres,Tablet,PIX,0.38,0
426,797.46,2025-06-12 04:52:31.601550,São Paulo,Mobile,Cartão Débito,0.14,0
427,582.56,2025-03-23 04:46:40.905646,Rio de Janeiro,Mobile,Boleto,0.11,0
428,2186.62,2025-04-06 14:04:36.563214,São Paulo,Mobile,Cartão Crédito,0.25,0
429,432.19,2025-03-14 05:25:59.620161,São Paulo,Desktop,Cartão Crédito,0.28,0
430,124.51,2025-04-01 16:56:30.888332,São Paulo,Desktop,Cartão Débito,0.13,0
431,154.31,2025-03-18 23:07:13.438802,Nova York,Mobile,Boleto,0.25,0
432,1433.43,2025-01-26 20:03:13.666248,Tóquio,Desktop,PIX,0.6,1
433,962.91,2025-05-03 07:07:50.342041,São Paulo,Tablet,Cartão Débito,0.11,0
434,106.61,2025-06-11 02:33:19.509368,Nova York,Mobile,Boleto,0.32,0
435,87.86,2025-03-02 19:05:55.667583,Londres,Mobile,PIX,0.32,0
436,1207.21,2025-05-30 06:36:36.724230,Rio de Janeiro,Mobile,Cartão Débito,0.19,0
437,75.55,2025-06-12 16:08:44.089906,Tóquio,Desktop,Boleto,0.43,0
438,1725.19,2025-04-26 22:12:33.026344,Rio de Janeiro,Mobile,Cartão Crédito,0.17,0
439,1225.0,2025-02-12 00:15:00.951272,Tóquio,Desktop,Cartão Crédito,0.5,1
440,84.85,2025-05-20 16:46:23.298655,Rio de Janeiro,Desktop,Boleto,0.18,0
441,88.65,2025-05-03 03:34:06.402328,Tóquio,Mobile,Cartão Crédito,0.34,0
442,4315.46,2025-04-25 08:15:11.319319,Rio de Janeiro,Tablet,Boleto,0.35,0
443,468.84,2025-06-09 00:04:41.443547,Rio de Janeiro,Mobile,PIX,0.15,0
444,463.06,2025-05-03 13:32:01.198441,Rio de Janeiro,Mobile,Boleto,0.07,0
445,1675.58,2025-01-19 07:49:30.413835,Rio de Janeiro,Desktop,PIX,0.28,0
446,2942.16,2025-02-15 00:41:07.402081,Londres,Desktop,Cartão Débito,0.56,1
447,4268.77,2025-05-29 11:05:39.113540,São Paulo,Mobile,Boleto,0.35,0
448,1399.9,2025-03-23 15:45:58.086135,Curitiba,Desktop,Cartão Débito,0.37,0
449,472.02,2025-05-19 17:29:26.836150,Nova York,Tablet,Cartão Crédito,0.29,0
450,87.19,2025-03-18 11:35:11.531166,Curitiba,Mobile,PIX,0.19,0
451,1501.24,2025-04-23 21:33:50.155730,Curitiba,Tablet,Boleto,0.3,0
452,817.36,2025-03-27 04:04:23.785833,Tóquio,Mobile,Cartão Débito,0.37,0
453,552.03,2025-04-12 07:24:07.641111,São Paulo,Mobile,PIX,0.07,0
454,2368.24,2025-06-14 04:55:26.514319,Tóquio,Mobile,PIX,0.45,0
455,117.88,2025-02-04 11:54:01.014535,São Paulo,Desktop,Cartão Crédito,0.27,0
456,678.51,2025-01-25 05:24:18.004787,São Paulo,Desktop,Cartão Crédito,0.22,0
457,11.42,2025-04-03 04:09:54.272842,Rio de Janeiro,Mobile,PIX,0.02,0
458,632.35,2025-03-20 15:04:38.019723,Londres,Mobile,PIX,0.36,0
459,57.95,2025-01-29 03:55:50.983117,Rio de Janeiro,Desktop,Boleto,0.27,0
460,126.49,2025-03-29 04:26:36.270590,Londres,Mobile,PIX,0.37,0
461,125.03,2025-06-13 16:25:31.716752,Tóquio,Desktop,Boleto,0.34,0
462,1047.57,2025-02-25 09:53:51.250996,Londres,Desktop,PIX,0.51,1
463,1370.6,2025-03-14 17:18:11.342213,Tóquio,Mobile,Cartão Crédito,0.34,0
464,875.55,2025-01-19 11:04:24.440689,Curitiba,Tablet,Boleto,0.11,0
465,3274.72,2025-04-12 16:10:30.349360,Curitiba,Mobile,Cartão Débito,0.42,0
466,469.8,2025-05-10 09:05:17.904060,Londres,Tablet,Cartão Crédito,0.28,0
467,336.47,2025-03-29 09:12:30.849479,Londres,Desktop,Boleto,0.38,0
468,2029.5,2025-03-10 07:29:07.786113,Tóquio,Desktop,Boleto,0.45,0
469,253.08,2025-05-09 15:19:59.770319,Rio de Janeiro,Mobile,Cartão Débito,0.19,0
470,3302.87,2025-05-29 20:59:10.355188,Tóquio,Desktop,Boleto,0.7,1
471,12.23,2025-04-03 11:39:15.134906,Rio de Janeiro,Mobile,PIX,0.13,0
472,3502.53,2025-01-10 01:52:09.428515,Curitiba,Mobile,Cartão Débito,0.41,0
473,44.12,2025-02-28 05:16:16.425525,São Paulo,Mobile,Cartão Crédito,0.03,0
474,2217.72,2025-01-01 12:38:38.382864,Londres,Mobile,Cartão Crédito,0.45,0
475,750.14,2025-01-22 22:16:28.012502,Rio de Janeiro,Mobile,PIX,0.13,0
476,4956.83,2025-04-27 04:38:03.967384,Tóquio,Desktop,Cartão Crédito,0.68,1
477,76.66,2025-04-20 21:26:37.708519,Curitiba,Desktop,Boleto,0.2,0
478,807.11,2025-01-12 12:10:02.192166,Rio de Janeiro,Mobile,Boleto,0.24,0
479,3483.58,2025-04-23 05:05:10.641854,Tóquio,Desktop,PIX,0.56,1
480,740.44,2025-01-25 18:50:13.741722,Londres,Mobile,Cartão Crédito,0.31,0
481,992.63,2025-01-18 02:05:06.583090,Londres,Desktop,Cartão Crédito,0.41,0
482,1189.9,2025-06-08 19:32:58.777118,Nova York,Desktop,PIX,0.43,0
483,606.13,2025-03-18 14:06:42.049718,São Paulo,Mobile,Cartão Débito,0.23,0
484,987.67,2025-03-10 12:10:23.706442,Nova York,Desktop,Cartão Crédito,0.47,0
485,877.83,2025-05-01 10:08:05.230696,Curitiba,Mobile,Cartão Débito,0.16,0
486,2314.23,2025-06-04 00:53:02.684288,Rio de Janeiro,Mobile,Cartão Crédito,0.32,0
487,46.51,2025-06-17 13:20:58.225121,Curitiba,Desktop,Cartão Crédito,0.13,0
488,329.84,2025-01-01 19:38:44.016183,Tóquio,Mobile,Cartão Crédito,0.32,0
489,3004.0,2025-01-30 19:55:03.560625,Londres,Mobile,Cartão Crédito,0.51,1
490,2209.68,2025-06-10 04:23:22.646050,Nova York,Mobile,Boleto,0.48,0
491,608.18,2025-04-06 11:07:56.750389,Nova York,Desktop,Cartão Débito,0.54,1
492,967.93,2025-01-27 01:54:04.762316,Nova York,Mobile,Cartão Débito,0.42,0
493,324.87,2025-03-16 05:33:48.444604,Curitiba,Mobile,Cartão Crédito,0.1,0
494,208.4,2025-04-25 10:32:37.421774,Londres,Desktop,Cartão Crédito,0.48,0
495,623.06,2025-05-30 00:46:29.783456,Rio de Janeiro,Desktop,Cartão Débito,0.18,0
496,435.95,2025-04-15 21:59:27.055836,Tóquio,Mobile,Boleto,0.24,0
497,876.24,2025-06-02 10:08:15.389213,Rio de Janeiro,Mobile,PIX,0.11,0
498,80.92,2025-05-16 18:22:30.264141,Curitiba,Mobile,PIX,0.07,0
499,3664.96,2025-01-07 03:05:21.788538,Tóquio,Mobile,Cartão Débito,0.57,1
500,4283.87,2025-02-12 04:00:40.645464,Nova York,Mobile,Cartão Crédito,0.64,1
501,1197.86,2025-06-08 02:57:53.643997,São Paulo,Desktop,Cartão Crédito,0.37,0
502,768.08,2025-05-26 19:32:43.545063,Curitiba,Desktop,Boleto,0.26,0
503,370.38,2025-06-01 23:08:57.677938,Curitiba,Desktop,PIX,0.23,0
504,1680.91,2025-03-25 10:34:06.814411,Londres,Mobile,Boleto,0.33,0
505,1154.33,2025-01-03 15:18:07.692246,Rio de Janeiro,Desktop,PIX,0.19,0
506,177.47,2025-04-18 11:46:33.977037,Curitiba,Mobile,Cartão Débito,0.12,0
507,2418.3,2025-04-14 02:34:27.395172,Curitiba,Tablet,PIX,0.27,0
508,1728.99,2025-02-28 23:39:23.110009,Nova York,Desktop,Boleto,0.59,1
509,2991.74,2025-04-02 00:34:45.700640,Nova York,Mobile,Boleto,0.45,0
510,1293.6,2025-02-01 04:33:17.569042,Tóquio,Desktop,Boleto,0.4,0
511,950.4,2025-04-22 10:11:49.680827,São Paulo,Mobile,Cartão Débito,0.16,0
512,541.7,2025-03-31 06:24:00.761822,Londres,Desktop,PIX,0.39,0
513,2699.02,2025-04-04 23:17:13.152700,São Paulo,Mobile,PIX,0.21,0
514,2010.39,2025-01-14 16:36:24.365942,Tóquio,Mobile,Boleto,0.49,0
515,46.27,2025-04-22 17:24:13.273527,Nova York,Desktop,PIX,0.33,0
516,26.72,2025-02-20 16:15:46.655311,Rio de Janeiro,Mobile,Cartão Crédito,0.12,0
517,472.35,2025-03-04 04:38:02.889195,Nova York,Desktop,Cartão Crédito,0.39,0
518,1663.65,2025-05-02 16:45:14.546495,Londres,Mobile,Cartão Crédito,0.36,0
519,4364.28,2025-05-04 18:52:07.427695,Nova York,Desktop,PIX,0.7,1
520,163.01,2025-03-28 12:22:59.557932,Londres,Desktop,Cartão Débito,0.47,0
521,901.72,2025-01-05 21:49:51.163883,Londres,Mobile,Cartão Débito,0.34,0
522,479.47,2025-01-02 23:07:11.790658,Londres,Mobile,Cartão Débito,0.39,0
523,3503.71,2025-04-03 00:11:13.349806,Tóquio,Mobile,Cartão Débito,0.48,0
524,1845.91,2025-05-20 19:45:54.114677,Londres,Mobile,Cartão Crédito,0.49,0
525,1822.19,2025-05-14 11:14:53.969297,Londres,Mobile,Cartão Crédito,0.38,0
526,632.42,2025-06-16 14:09:06.661134,Rio de Janeiro,Desktop,Boleto,0.28,0
527,535.83,2025-02-09 20:57:10.456279,São Paulo,Tablet,PIX,0.15,0
528,319.39,2025-03-28 12:59:11.252403,Curitiba,Desktop,PIX,0.31,0
529,58.03,2025-04-17 23:27:59.517930,São Paulo,Desktop,Cartão Débito,0.18,0
530,2000.43,2025-05-05 04:45:44.453125,Londres,Desktop,Cartão Crédito,0.46,0
531,1676.12,2025-03-05 10:47:27.467087,Rio de Janeiro,Desktop,Cartão Débito,0.23,0
532,8172.45,2025-04-11 17:41:13.104225,Nova York,Mobile,Boleto,0.97,1
533,5694.87,2025-05-03 14:43:32.095264,Rio de Janeiro,Tablet,PIX,0.52,1
534,810.65,2025-05-17 13:24:11.428746,Londres,Desktop,PIX,0.51,1
535,1465.28,2025-05-12 18:26:06.343606,Rio de Janeiro,Mobile,Cartão Débito,0.15,0
536,2896.17,2025-02-03 02:57:19.808489,Rio de Janeiro,Mobile,Boleto,0.28,0
537,1894.77,2025-05-29 16:29:33.670696,Londres,Mobile,PIX,0.35,0
538,284.15,2025-03-09 21:13:52.243147,Tóquio,Mobile,Boleto,0.41,0
539,598.83,2025-06-11 18:28:06.621590,Rio de Janeiro,Desktop,Boleto,0.28,0
540,138.3,2025-04-21 22:33:11.899574,Curitiba,Mobile,Cartão Débito,0.2,0
541,3080.22,2025-04-12 11:18:54.360919,Curitiba,Mobile,Cartão Crédito,0.28,0
542,931.85,2025-05-12 20:08:08.669101,Rio de Janeiro,Tablet,Cartão Débito,0.19,0
543,259.6,2025-01-16 10:27:20.800528,Tóquio,Mobile,Cartão Crédito,0.35,0
544,1113.83,2025-04-06 15:33:56.883660,Nova York,Mobile,Boleto,0.35,0
545,962.67,2025-01-01 09:49:56.834957,Londres,Mobile,Cartão Crédito,0.44,0
546,443.42,2025-01-14 14:59:26.760842,Curitiba,Desktop,Boleto,0.32,0
547,120.54,2025-04-10 15:33:21.417804,Nova York,Tablet,PIX,0.39,0
548,1113.44,2025-03-09 21:29:41.960076,Rio de Janeiro,Mobile,PIX,0.23,0
549,734.61,2025-05-03 15:34:34.401887,Nova York,Desktop,PIX,0.41,0
550,1479.81,2025-03-25 19:24:02.452385,São Paulo,Mobile,Cartão Débito,0.16,0
551,734.31,2025-04-09 11:45:00.724904,Curitiba,Tablet,Cartão Débito,0.25,0
552,1911.77,2025-05-16 07:41:22.690838,Rio de Janeiro,Desktop,Boleto,0.24,0
553,802.75,2025-03-11 09:05:27.634453,Londres,Desktop,PIX,0.5,1
554,823.11,2025-02-21 16:02:28.587229,Tóquio,Mobile,Cartão Débito,0.4,0
555,2092.76,2025-06-03 10:14:50.292613,Rio de Janeiro,Tablet,PIX,0.28,0
556,516.65,2025-04-25 11:18:37.543481,Londres,Desktop,Cartão Débito,0.54,1
557,143.89,2025-02-26 21:24:10.280996,Tóquio,Mobile,Cartão Crédito,0.27,0
558,29.21,2025-02-09 06:00:03.784839,Tóquio,Desktop,Cartão Crédito,0.37,0
559,1407.06,2025-01-27 03:16:54.516158,Rio de Janeiro,Mobile,PIX,0.12,0
560,968.4,2025-04-29 11:05:21.334105,Nova York,Desktop,Boleto,0.46,0
561,1217.67,2025-01-21 23:18:48.757980,Nova York,Mobile,Cartão Débito,0.34,0
562,239.48,2025-02-09 20:34:51.738278,Tóquio,Desktop,Cartão Débito,0.39,0
563,146.61,2025-04-02 00:23:06.712609,Nova York,Mobile,Cartão Crédito,0.38,0
564,14.65,2025-02-23 13:55:28.830034,São Paulo,Mobile,Cartão Crédito,0.19,0
565,431.69,2025-02-25 07:45:50.522867,Tóquio,Mobile,Boleto,0.27,0
566,891.4,2025-03-05 11:42:48.798448,Tóquio,Mobile,Boleto,0.34,0
567,497.98,2025-04-09 14:36:28.771200,Londres,Mobile,Boleto,0.42,0
568,575.32,2025-04-14 10:48:22.011466,Nova York,Mobile,PIX,0.25,0
569,2345.06,2025-04-22 09:58:31.364337,Tóquio,Mobile,Cartão Crédito,0.39,0
570,428.1,2025-02-10 19:45:49.616368,São Paulo,Mobile,PIX,0.06,0
571,721.53,2025-01-29 22:42:39.322408,Londres,Mobile,Cartão Crédito,0.37,0
572,1530.87,2025-04-19 10:35:04.904855,Rio de Janeiro,Desktop,Cartão Crédito,0.24,0
573,505.08,2025-06-02 19:42:39.183355,Tóquio,Mobile,Cartão Débito,0.43,0
574,973.09,2025-05-15 21:20:59.767584,São Paulo,Tablet,Cartão Crédito,0.16,0
575,1983.14,2025-03-18 08:38:16.985955,Curitiba,Desktop,Cartão Crédito,0.35,0
576,2986.19,2025-03-01 10:49:05.537802,São Paulo,Desktop,PIX,0.37,0
577,159.08,2025-04-17 11:53:24.833709,São Paulo,Mobile,Cartão Crédito,0.11,0
578,2611.66,2025-02-01 01:18:27.961950,Londres,Desktop,PIX,0.62,1
579,677.5,2025-03-04 07:34:56.529268,Rio de Janeiro,Mobile,Boleto,0.2,0
580,298.74,2025-03-23 23:08:42.674211,Curitiba,Mobile,Cartão Crédito,0.17,0
581,614.59,2025-04-21 10:11:45.776498,Nova York,Mobile,Cartão Crédito,0.36,0
582,3913.65,2025-04-13 08:04:16.338800,Nova York,Desktop,PIX,0.77,1
583,678.49,2025-06-08 04:02:15.094908,São Paulo,Mobile,Boleto,0.21,0
584,398.62,2025-05-21 01:27:36.606832,Londres,Mobile,Cartão Débito,0.38,0
585,1003.49,2025-02-21 06:47:14.487934,Londres,Tablet,Boleto,0.28,0
586,274.63,2025-05-13 17:50:35.202579,Nova York,Desktop,PIX,0.32,0
587,78.9,2025-05-02 19:27:00.928987,Curitiba,Mobile,Boleto,0.05,0
588,137.98,2025-04-02 10:09:44.190343,Rio de Janeiro,Mobile,PIX,0.14,0
589,137.02,2025-03-28 15:26:33.452128,Curitiba,Desktop,PIX,0.19,0
590,164.76,2025-02-21 12:39:50.559979,Tóquio,Mobile,Cartão Débito,0.29,0
591,149.46,2025-04-27 12:36:34.049799,Tóquio,Mobile,Cartão Crédito,0.39,0
592,1024.08,2025-04-12 05:43:25.284242,Rio de Janeiro,Mobile,PIX,0.25,0
593,200.75,2025-03-08 07:10:28.128025,Nova York,Tablet,PIX,0.4,0
594,424.14,2025-06-11 23:25:38.698616,Rio de Janeiro,Desktop,Cartão Débito,0.19,0
595,2270.97,2025-02-07 03:29:00.418704,Londres,Desktop,PIX,0.6,1
596,642.38,2025-01-17 18:18:41.411392,Tóquio,Desktop,Cartão Crédito,0.4,0
597,1101.29,2025-02-11 03:36:22.667997,São Paulo,Mobile,Cartão Débito,0.12,0
598,189.13,2025-04-12 14:29:16.478465,São Paulo,Mobile,Cartão Crédito,0.05,0
599,213.55,2025-02-25 20:25:32.997160,Nova York,Mobile,Cartão Crédito,0.28,0
600,41.73,2025-02-23 00:54:27.866804,Londres,Mobile,Cartão Débito,0.29,0
601,185.05,2025-04-23 15:55:37.343498,Curitiba,Mobile,PIX,0.18,0
602,326.55,2025-03-18 14:04:14.067003,Londres,Desktop,Cartão Crédito,0.35,0
603,194.81,2025-05-17 05:01:59.701816,São Paulo,Desktop,Cartão Crédito,0.26,0
604,92.89,2025-03-22 04:34:51.224862,São Paulo,Desktop,Cartão Crédito,0.21,0
