id_transacao,valor,data_hora,localizacao,dispositivo,meio_pagamento,score_risco,fraude
322,1253.85,2025-03-31 00:38:52,Londres,Mobile,Boleto,0.32,0
323,1079.39,2025-06-06 22:52:18,Rio de Janeiro,Desktop,Boleto,0.29,0
324,328.41,2025-02-21 09:19:07,Tóquio,Mobile,Boleto,0.28,0
325,3098.1,2025-01-12 11:07:38,Londres,Mobile,Cartão Débito,0.61,0
326,1339.02,2025-02-01 18:10:25,Tóquio,Mobile,PIX,0.41,0
327,808.23,2025-06-07 16:51:01,Curitiba,Mobile,PIX,0.18,0
328,946.03,2025-04-18 15:14:58,Curitiba,Desktop,Cartão Crédito,0.24,0
329,544.04,2025-02-05 08:13:42,Curitiba,Mobile,Boleto,0.05,0
330,284.66,2025-01-12 06:47:46,São Paulo,Mobile,Cartão Débito,0.03,0
331,440.01,2025-03-11 17:25:25,Tóquio,Desktop,Boleto,0.42,0
332,1418.18,2025-03-14 12:29:16,Londres,Desktop,Boleto,0.42,0
333,14.5,2025-05-26 23:02:15,Londres,Mobile,Cartão Débito,0.32,0
334,123.38,2025-03-03 15:06:34,Nova York,Desktop,PIX,0.49,0
335,47.09,2025-02-18 00:27:46,Nova York,Mobile,Boleto,0.38,0
336,41.58,2025-02-12 05:52:30,Nova York,Desktop,Boleto,0.43,0
337,1934.2,2025-01-04 22:51:24,Curitiba,Desktop,PIX,0.28,0
338,1216.24,2025-02-04 19:17:54,Londres,Tablet,Cartão Débito,0.46,0
339,642.78,2025-01-27 05:36:40,Tóquio,Mobile,Cartão Crédito,0.42,0
340,102.96,2025-01-03 06:42:55,Curitiba,Mobile,PIX,0.05,0
341,676.52,2025-01-03 09:27:58,São Paulo,Mobile,Cartão Crédito,0.2,0
342,641.45,2025-03-07 01:23:51,Nova York,Mobile,Cartão Crédito,0.3,0
343,190.19,2025-05-24 06:00:33,Curitiba,Mobile,PIX,0.17,0
344,568.9,2025-04-30 11:35:00,Curitiba,Tablet,Boleto,0.24,0
345,508.34,2025-02-22 22:47:21,São Paulo,Mobile,Cartão Crédito,0.04,0
346,956.72,2025-04-26 15:01:50,Rio de Janeiro,Mobile,Cartão Crédito,0.25,0
347,1008.11,2025-03-12 02:05:38,Londres,Desktop,Cartão Débito,0.5,0
348,46.36,2025-03-17 02:28:17,Tóquio,Mobile,Boleto,0.4,0
349,469.38,2025-01-17 02:17:08,Rio de Janeiro,Desktop,Cartão Crédito,0.23,0
350,983.12,2025-01-07 01:08:44,Nova York,Mobile,Cartão Débito,0.44,0
351,699.44,2025-05-18 10:05:14,Curitiba,Mobile,Boleto,0.06,0
352,1941.35,2025-01-16 00:36:08,São Paulo,Mobile,PIX,0.21,0
353,1074.97,2025-05-31 00:48:40,São Paulo,Mobile,PIX,0.09,0
354,177.85,2025-05-28 07:47:44,Londres,Tablet,Cartão Débito,0.41,0
355,73.18,2025-05-22 13:11:12,Rio de Janeiro,Mobile,PIX,0.17,0
356,1028.39,2025-04-28 19:59:02,Londres,Mobile,Cartão Crédito,0.45,0
357,26.87,2025-05-11 19:12:05,Curitiba,Mobile,Boleto,0.19,0
358,881.35,2025-01-23 12:29:06,Londres,Mobile,Cartão Crédito,0.28,0
359,2817.26,2025-01-29 04:59:25,Tóquio,Desktop,Cartão Crédito,0.58,0
360,856.78,2025-06-05 17:14:22,São Paulo,Mobile,PIX,0.08,0
361,491.3,2025-02-08 13:30:51,São Paulo,Desktop,Cartão Crédito,0.18,0
362,1030.83,2025-05-27 22:29:56,Nova York,Tablet,PIX,0.32,0
363,612.96,2025-04-03 04:26:57,Nova York,Mobile,Boleto,0.34,0
364,788.81,2025-02-18 11:05:11,Curitiba,Tablet,Boleto,0.11,0
365,2838.13,2025-04-27 19:31:38,Tóquio,Mobile,Cartão Crédito,0.43,0
366,487.93,2025-04-24 11:43:02,Rio de Janeiro,Mobile,Cartão Débito,0.07,0
367,3249.09,2025-06-01 04:23:54,Londres,Mobile,PIX,0.47,0
368,2357.58,2025-03-09 12:15:17,Curitiba,Desktop,PIX,0.47,0
369,217.9,2025-01-21 02:30:52,Nova York,Tablet,Cartão Crédito,0.37,0
370,71.88,2025-02-05 15:59:58,Londres,Mobile,PIX,0.4,0
371,106.23,2025-04-10 08:11:10,Nova York,Desktop,PIX,0.4,0
372,18.39,2025-03-01 06:18:54,Londres,Mobile,Cartão Débito,0.26,0
373,99.21,2025-01-13 08:54:11,Rio de Janeiro,Mobile,Cartão Débito,0.17,0
374,1148.87,2025-05-26 23:11:44,Curitiba,Mobile,Cartão Crédito,0.15,0
375,73.85,2025-01-08 23:00:27,Londres,Tablet,Cartão Débito,0.27,0
376,384.16,2025-01-12 00:35:09,Tóquio,Desktop,Cartão Crédito,0.37,0
377,1863.53,2025-04-30 07:25:32,São Paulo,Mobile,Boleto,0.16,0
378,23.55,2025-02-20 13:17:07,Tóquio,Mobile,Cartão Crédito,0.25,0
379,1684.53,2025-01-10 01:43:52,Tóquio,Mobile,Boleto,0.39,0
380,331.08,2025-04-09 15:41:17,São Paulo,Mobile,Cartão Crédito,0.16,0
381,125.75,2025-01-15 10:53:47,Tóquio,Mobile,PIX,0.22,0
382,1193.16,2025-03-25 15:27:04,Londres,Desktop,Cartão Débito,0.43,0
383,991.4,2025-04-10 00:32:44,Londres,Mobile,Boleto,0.43,0
384,2099.42,2025-01-13 21:44:33,Londres,Mobile,Cartão Crédito,0.38,0
385,1328.29,2025-04-30 20:02:08,São Paulo,Mobile,Cartão Débito,0.17,0
386,1627.0,2025-02-25 22:51:39,Tóquio,Desktop,Cartão Crédito,0.59,0
387,331.33,2025-05-06 20:04:08,São Paulo,Desktop,Cartão Débito,0.16,0
388,195.33,2025-04-14 13:30:21,Londres,Mobile,Cartão Débito,0.23,0
389,1388.76,2025-04-11 06:10:26,Tóquio,Desktop,Cartão Crédito,0.5,0
390,1644.21,2025-02-06 09:06:01,Tóquio,Mobile,Boleto,0.38,0
391,4657.0,2025-04-25 08:34:54,Nova York,Mobile,Boleto,0.65,0
392,532.08,2025-05-23 17:54:52,Nova York,Mobile,PIX,0.4,0
393,465.24,2025-03-02 01:46:11,Rio de Janeiro,Mobile,Cartão Débito,0.06,0
394,1497.95,2025-06-02 21:49:32,Curitiba,Mobile,PIX,0.23,0
395,416.73,2025-04-10 16:46:20,Nova York,Tablet,PIX,0.33,0
396,2670.14,2025-05-05 21:10:28,São Paulo,Desktop,Cartão Crédito,0.32,0
397,1954.84,2025-02-18 03:36:21,Nova York,Desktop,Cartão Crédito,0.57,0
398,560.36,2025-02-13 16:14:50,Rio de Janeiro,Mobile,Cartão Crédito,0.1,0
399,1389.78,2025-03-06 04:20:14,Tóquio,Mobile,Cartão Débito,0.4,0
400,1404.63,2025-01-20 19:36:50,Rio de Janeiro,Desktop,Cartão Crédito,0.22,0
401,108.84,2025-05-25 22:59:19,Tóquio,Mobile,Cartão Crédito,0.3,0
402,2328.45,2025-05-24 11:34:40,Tóquio,Mobile,Cartão Débito,0.43,0
403,703.71,2025-01-10 05:39:30,Curitiba,Mobile,Cartão Débito,0.22,0
404,1751.33,2025-04-10 23:55:16,Nova York,Desktop,Boleto,0.44,0
405,385.74,2025-03-10 00:31:07,São Paulo,Mobile,Cartão Crédito,0.11,0
406,2258.79,2025-04-26 07:26:46,São Paulo,Mobile,Cartão Crédito,0.26,0
407,492.99,2025-03-15 09:37:33,Londres,Desktop,Cartão Crédito,0.48,0
408,10.9,2025-03-22 16:31:02,Tóquio,Mobile,Boleto,0.32,0
409,2357.91,2025-02-05 12:15:48,São Paulo,Mobile,Cartão Crédito,0.31,0
410,95.73,2025-03-27 06:06:48,Curitiba,Mobile,Boleto,0.16,0
411,384.65,2025-02-18 13:27:31,Tóquio,Mobile,PIX,0.4,0
412,2996.97,2025-03-01 01:12:16,Curitiba,Desktop,Boleto,0.38,0
413,3007.95,2025-01-08 04:53:46,São Paulo,Mobile,PIX,0.33,0
414,852.0,2025-02-04 19:23:20,São Paulo,Mobile,Cartão Crédito,0.23,0
415,999.23,2025-02-01 15:39:41,Londres,Desktop,PIX,0.57,0
416,595.01,2025-01-01 08:02:01,São Paulo,Desktop,Boleto,0.32,0
417,347.02,2025-05-02 01:33:32,Tóquio,Desktop,Cartão Débito,0.4,0
418,398.49,2025-05-04 11:14:06,Tóquio,Mobile,PIX,0.27,0
419,1116.32,2025-05-21 07:54:25,Tóquio,Mobile,PIX,0.38,0
420,1395.84,2025-05-25 19:41:15,Londres,Tablet,Cartão Crédito,0.45,0
421,1568.2,2025-02-18 22:55:08,Londres,Desktop,Boleto,0.51,0
422,1558.83,2025-04-05 03:17:39,São Paulo,Mobile,PIX,0.21,0
423,95.64,2025-05-08 19:57:25,Rio de Janeiro,Mobile,PIX,0.17,0
424,682.05,2025-06-06 18:42:24,Rio de Janeiro,Mobile,PIX,0.12,0
425,59.28,2025-04-23 18:49:10,Londres,Tablet,PIX,0.38,0
426,797.46,2025-06-06 10:40:19,São Paulo,Mobile,Cartão Débito,0.14,0
427,582.56,2025-03-07 07:41:16,Rio de Janeiro,Mobile,Boleto,0.11,0
428,2186.62,2025-02-21 01:02:25,São Paulo,Mobile,Cartão Crédito,0.25,0
429,432.19,2025-05-24 06:07:56,São Paulo,Desktop,Cartão Crédito,0.28,0
430,124.51,2025-02-07 17:48:20,São Paulo,Desktop,Cartão Débito,0.13,0
431,154.31,2025-06-13 16:50:25,Nova York,Mobile,Boleto,0.25,0
432,1433.43,2025-01-10 06:27:00,Tóquio,Desktop,PIX,0.6,0
433,962.91,2025-05-03 08:51:33,São Paulo,Tablet,Cartão Débito,0.11,0
434,106.61,2025-06-03 16:57:53,Nova York,Mobile,Boleto,0.32,0
435,87.86,2025-04-30 08:27:19,Londres,Mobile,PIX,0.32,0
436,1207.21,2025-02-04 21:49:01,Rio de Janeiro,Mobile,Cartão Débito,0.19,0
437,75.55,2025-02-06 14:36:45,Tóquio,Desktop,Boleto,0.43,0
438,1725.19,2025-05-31 07:38:42,Rio de Janeiro,Mobile,Cartão Crédito,0.17,0
439,1225.0,2025-01-31 06:28:07,Tóquio,Desktop,Cartão Crédito,0.5,0
440,84.85,2025-02-13 01:48:27,Rio de Janeiro,Desktop,Boleto,0.18,0
441,88.65,2025-03-07 21:51:51,Tóquio,Mobile,Cartão Crédito,0.34,0
442,4315.46,2025-03-15 05:29:48,Rio de Janeiro,Tablet,Boleto,0.35,0
443,468.84,2025-03-14 15:16:52,Rio de Janeiro,Mobile,PIX,0.15,0
444,463.06,2025-06-05 20:18:50,Rio de Janeiro,Mobile,Boleto,0.07,0
445,1675.58,2025-02-01 20:18:19,Rio de Janeiro,Desktop,PIX,0.28,0
446,2942.16,2025-04-22 17:39:30,Londres,Desktop,Cartão Débito,0.56,0
447,4268.77,2025-05-10 02:19:30,São Paulo,Mobile,Boleto,0.35,0
448,1399.9,2025-02-28 10:38:55,Curitiba,Desktop,Cartão Débito,0.37,0
449,472.02,2025-02-19 04:39:45,Nova York,Tablet,Cartão Crédito,0.29,0
450,87.19,2025-01-09 00:46:15,Curitiba,Mobile,PIX,0.19,0
451,1501.24,2025-03-25 19:37:01,Curitiba,Tablet,Boleto,0.3,0
452,817.36,2025-02-03 09:31:56,Tóquio,Mobile,Cartão Débito,0.37,0
453,552.03,2025-06-12 05:36:44,São Paulo,Mobile,PIX,0.07,0
454,2368.24,2025-04-13 18:29:38,Tóquio,Mobile,PIX,0.45,0
455,117.88,2025-01-11 08:25:33,São Paulo,Desktop,Cartão Crédito,0.27,0
456,678.51,2025-03-03 21:35:52,São Paulo,Desktop,Cartão Crédito,0.22,0
457,11.42,2025-04-30 20:26:16,Rio de Janeiro,Mobile,PIX,0.02,0
458,632.35,2025-01-31 08:39:57,Londres,Mobile,PIX,0.36,0
459,57.95,2025-01-20 20:37:46,Rio de Janeiro,Desktop,Boleto,0.27,0
460,126.49,2025-02-28 22:12:16,Londres,Mobile,PIX,0.37,0
461,125.03,2025-05-19 01:55:48,Tóquio,Desktop,Boleto,0.34,0
462,1047.57,2025-04-12 01:49:45,Londres,Desktop,PIX,0.51,0
463,1370.6,2025-04-04 17:13:19,Tóquio,Mobile,Cartão Crédito,0.34,0
464,875.55,2025-06-14 01:00:37,Curitiba,Tablet,Boleto,0.11,0
465,3274.72,2025-05-28 23:55:25,Curitiba,Mobile,Cartão Débito,0.42,0
466,469.8,2025-02-03 12:12:55,Londres,Tablet,Cartão Crédito,0.28,0
467,336.47,2025-05-08 21:52:09,Londres,Desktop,Boleto,0.38,0
468,2029.5,2025-04-24 07:09:47,Tóquio,Desktop,Boleto,0.45,0
469,253.08,2025-05-22 08:42:35,Rio de Janeiro,Mobile,Cartão Débito,0.19,0
470,3302.87,2025-03-02 12:52:46,Tóquio,Desktop,Boleto,0.7,0
471,12.23,2025-01-02 13:29:11,Rio de Janeiro,Mobile,PIX,0.13,0
472,3502.53,2025-04-23 20:17:52,Curitiba,Mobile,Cartão Débito,0.41,0
473,44.12,2025-01-23 16:56:39,São Paulo,Mobile,Cartão Crédito,0.03,0
474,2217.72,2025-01-19 11:14:09,Londres,Mobile,Cartão Crédito,0.45,0
475,750.14,2025-04-03 08:09:37,Rio de Janeiro,Mobile,PIX,0.13,0
476,4956.83,2025-05-29 22:04:38,Tóquio,Desktop,Cartão Crédito,0.68,0
477,76.66,2025-04-21 20:28:22,Curitiba,Desktop,Boleto,0.2,0
478,807.11,2025-04-09 13:01:40,Rio de Janeiro,Mobile,Boleto,0.24,0
479,3483.58,2025-01-17 19:14:04,Tóquio,Desktop,PIX,0.56,0
480,740.44,2025-04-20 04:58:04,Londres,Mobile,Cartão Crédito,0.31,0
481,992.63,2025-01-06 18:25:02,Londres,Desktop,Cartão Crédito,0.41,0
482,1189.9,2025-04-30 18:13:38,Nova York,Desktop,PIX,0.43,0
483,606.13,2025-03-04 12:56:34,São Paulo,Mobile,Cartão Débito,0.23,0
484,987.67,2025-01-03 14:36:42,Nova York,Desktop,Cartão Crédito,0.47,0
485,877.83,2025-06-17 12:40:51,Curitiba,Mobile,Cartão Débito,0.16,0
486,2314.23,2025-01-24 07:39:46,Rio de Janeiro,Mobile,Cartão Crédito,0.32,0
487,46.51,2025-02-28 21:34:00,Curitiba,Desktop,Cartão Crédito,0.13,0
488,329.84,2025-05-30 14:59:02,Tóquio,Mobile,Cartão Crédito,0.32,0
489,3004.0,2025-01-17 14:34:04,Londres,Mobile,Cartão Crédito,0.51,0
490,2209.68,2025-04-17 17:07:19,Nova York,Mobile,Boleto,0.48,0
491,608.18,2025-02-22 15:27:06,Nova York,Desktop,Cartão Débito,0.54,0
492,967.93,2025-03-20 03:29:48,Nova York,Mobile,Cartão Débito,0.42,0
493,324.87,2025-06-14 20:02:21,Curitiba,Mobile,Cartão Crédito,0.1,0
494,208.4,2025-05-19 18:48:49,Londres,Desktop,Cartão Crédito,0.48,0
495,623.06,2025-04-26 17:00:01,Rio de Janeiro,Desktop,Cartão Débito,0.18,0
496,435.95,2025-03-28 15:47:26,Tóquio,Mobile,Boleto,0.24,0
497,876.24,2025-05-22 01:06:05,Rio de Janeiro,Mobile,PIX,0.11,0
498,80.92,2025-04-20 10:57:00,Curitiba,Mobile,PIX,0.07,0
499,3664.96,2025-03-27 08:49:21,Tóquio,Mobile,Cartão Débito,0.57,0
500,4283.87,2025-01-01 07:25:38,Nova York,Mobile,Cartão Crédito,0.64,0
501,1197.86,2025-02-10 21:33:39,São Paulo,Desktop,Cartão Crédito,0.37,0
502,768.08,2025-01-03 15:32:57,Curitiba,Desktop,Boleto,0.26,0
503,370.38,2025-04-26 06:15:51,Curitiba,Desktop,PIX,0.23,0
504,1680.91,2025-04-24 03:24:43,Londres,Mobile,Boleto,0.33,0
505,1154.33,2025-02-11 03:38:21,Rio de Janeiro,Desktop,PIX,0.19,0
506,177.47,2025-05-07 12:02:19,Curitiba,Mobile,Cartão Débito,0.12,0
507,2418.3,2025-03-14 03:53:59,Curitiba,Tablet,PIX,0.27,0
508,1728.99,2025-03-24 23:34:37,Nova York,Desktop,Boleto,0.59,0
509,2991.74,2025-05-13 04:55:27,Nova York,Mobile,Boleto,0.45,0
510,1293.6,2025-04-06 04:43:33,Tóquio,Desktop,Boleto,0.4,0
511,950.4,2025-01-07 05:23:23,São Paulo,Mobile,Cartão Débito,0.16,0
512,541.7,2025-02-02 20:07:28,Londres,Desktop,PIX,0.39,0
513,2699.02,2025-01-18 12:22:03,São Paulo,Mobile,PIX,0.21,0
514,2010.39,2025-03-27 08:24:46,Tóquio,Mobile,Boleto,0.49,0
515,46.27,2025-02-07 13:01:15,Nova York,Desktop,PIX,0.33,0
516,26.72,2025-03-07 10:56:33,Rio de Janeiro,Mobile,Cartão Crédito,0.12,0
517,472.35,2025-03-07 16:33:20,Nova York,Desktop,Cartão Crédito,0.39,0
518,1663.65,2025-02-11 03:26:21,Londres,Mobile,Cartão Crédito,0.36,0
519,4364.28,2025-03-10 22:34:03,Nova York,Desktop,PIX,0.7,0
520,163.01,2025-06-08 19:20:05,Londres,Desktop,Cartão Débito,0.47,0
521,901.72,2025-04-22 00:09:26,Londres,Mobile,Cartão Débito,0.34,0
522,479.47,2025-06-04 18:25:07,Londres,Mobile,Cartão Débito,0.39,0
523,3503.71,2025-04-05 23:23:55,Tóquio,Mobile,Cartão Débito,0.48,0
524,1845.91,2025-03-30 17:50:39,Londres,Mobile,Cartão Crédito,0.49,0
525,1822.19,2025-05-27 19:05:39,Londres,Mobile,Cartão Crédito,0.38,0
526,632.42,2025-02-23 03:07:27,Rio de Janeiro,Desktop,Boleto,0.28,0
527,535.83,2025-01-02 20:29:26,São Paulo,Tablet,PIX,0.15,0
528,319.39,2025-05-25 15:10:39,Curitiba,Desktop,PIX,0.31,0
529,58.03,2025-01-13 11:43:56,São Paulo,Desktop,Cartão Débito,0.18,0
530,2000.43,2025-04-11 00:28:18,Londres,Desktop,Cartão Crédito,0.46,0
531,1676.12,2025-02-27 07:10:42,Rio de Janeiro,Desktop,Cartão Débito,0.23,0
532,8172.45,2025-02-02 11:11:38,Nova York,Mobile,Boleto,0.97,1
533,5694.87,2025-03-04 03:55:19,Rio de Janeiro,Tablet,PIX,0.52,0
534,810.65,2025-05-25 12:58:04,Londres,Desktop,PIX,0.51,0
535,1465.28,2025-01-16 00:02:24,Rio de Janeiro,Mobile,Cartão Débito,0.15,0
536,2896.17,2025-02-02 10:40:48,Rio de Janeiro,Mobile,Boleto,0.28,0
537,1894.77,2025-04-26 23:23:25,Londres,Mobile,PIX,0.35,0
538,284.15,2025-04-11 08:47:42,Tóquio,Mobile,Boleto,0.41,0
539,598.83,2025-04-12 01:48:28,Rio de Janeiro,Desktop,Boleto,0.28,0
540,138.3,2025-06-16 22:57:58,Curitiba,Mobile,Cartão Débito,0.2,0
541,3080.22,2025-05-11 06:25:44,Curitiba,Mobile,Cartão Crédito,0.28,0
542,931.85,2025-01-01 18:38:05,Rio de Janeiro,Tablet,Cartão Débito,0.19,0
543,259.6,2025-02-15 17:06:07,Tóquio,Mobile,Cartão Crédito,0.35,0
544,1113.83,2025-04-11 12:38:05,Nova York,Mobile,Boleto,0.35,0
545,962.67,2025-01-19 18:01:18,Londres,Mobile,Cartão Crédito,0.44,0
546,443.42,2025-04-10 17:08:43,Curitiba,Desktop,Boleto,0.32,0
547,120.54,2025-04-18 22:39:02,Nova York,Tablet,PIX,0.39,0
548,1113.44,2025-05-18 16:29:41,Rio de Janeiro,Mobile,PIX,0.23,0
549,734.61,2025-01-15 08:24:00,Nova York,Desktop,PIX,0.41,0
550,1479.81,2025-03-26 06:33:56,São Paulo,Mobile,Cartão Débito,0.16,0
551,734.31,2025-02-17 12:01:54,Curitiba,Tablet,Cartão Débito,0.25,0
552,1911.77,2025-05-13 01:51:52,Rio de Janeiro,Desktop,Boleto,0.24,0
553,802.75,2025-04-06 02:32:18,Londres,Desktop,PIX,0.5,0
554,823.11,2025-04-15 01:48:27,Tóquio,Mobile,Cartão Débito,0.4,0
555,2092.76,2025-01-12 19:20:46,Rio de Janeiro,Tablet,PIX,0.28,0
556,516.65,2025-04-13 00:13:46,Londres,Desktop,Cartão Débito,0.54,0
557,143.89,2025-05-10 21:34:18,Tóquio,Mobile,Cartão Crédito,0.27,0
558,29.21,2025-02-16 09:42:36,Tóquio,Desktop,Cartão Crédito,0.37,0
559,1407.06,2025-05-26 21:03:25,Rio de Janeiro,Mobile,PIX,0.12,0
560,968.4,2025-01-10 15:32:21,Nova York,Desktop,Boleto,0.46,0
561,1217.67,2025-05-12 05:46:58,Nova York,Mobile,Cartão Débito,0.34,0
562,239.48,2025-03-17 01:47:42,Tóquio,Desktop,Cartão Débito,0.39,0
563,146.61,2025-06-11 09:42:38,Nova York,Mobile,Cartão Crédito,0.38,0
564,14.65,2025-04-03 00:53:00,São Paulo,Mobile,Cartão Crédito,0.19,0
565,431.69,2025-03-08 00:49:50,Tóquio,Mobile,Boleto,0.27,0
566,891.4,2025-05-01 04:11:25,Tóquio,Mobile,Boleto,0.34,0
567,497.98,2025-03-14 04:35:52,Londres,Mobile,Boleto,0.42,0
568,575.32,2025-04-14 05:41:33,Nova York,Mobile,PIX,0.25,0
569,2345.06,2025-02-06 11:26:34,Tóquio,Mobile,Cartão Crédito,0.39,0
570,428.1,2025-03-02 10:59:03,São Paulo,Mobile,PIX,0.06,0
571,721.53,2025-01-29 21:31:18,Londres,Mobile,Cartão Crédito,0.37,0
572,1530.87,2025-04-03 15:31:53,Rio de Janeiro,Desktop,Cartão Crédito,0.24,0
573,505.08,2025-04-11 00:00:17,Tóquio,Mobile,Cartão Débito,0.43,0
574,973.09,2025-02-18 01:26:33,São Paulo,Tablet,Cartão Crédito,0.16,0
575,1983.14,2025-05-18 17:24:22,Curitiba,Desktop,Cartão Crédito,0.35,0
576,2986.19,2025-03-09 16:12:01,São Paulo,Desktop,PIX,0.37,0
577,159.08,2025-03-15 09:33:24,São Paulo,Mobile,Cartão Crédito,0.11,0
578,2611.66,2025-04-27 16:03:26,Londres,Desktop,PIX,0.62,0
579,677.5,2025-04-20 06:16:36,Rio de Janeiro,Mobile,Boleto,0.2,0
580,298.74,2025-01-26 12:33:57,Curitiba,Mobile,Cartão Crédito,0.17,0
581,614.59,2025-01-08 00:38:51,Nova York,Mobile,Cartão Crédito,0.36,0
582,3913.65,2025-02-22 21:40:10,Nova York,Desktop,PIX,0.77,1
583,678.49,2025-03-05 02:20:49,São Paulo,Mobile,Boleto,0.21,0
584,398.62,2025-02-19 14:40:09,Londres,Mobile,Cartão Débito,0.38,0
585,1003.49,2025-06-16 11:39:38,Londres,Tablet,Boleto,0.28,0
586,274.63,2025-05-27 17:34:08,Nova York,Desktop,PIX,0.32,0
587,78.9,2025-02-11 21:12:32,Curitiba,Mobile,Boleto,0.05,0
588,137.98,2025-05-09 03:48:02,Rio de Janeiro,Mobile,PIX,0.14,0
589,137.02,2025-04-07 23:06:47,Curitiba,Desktop,PIX,0.19,0
590,164.76,2025-03-12 04:50:13,Tóquio,Mobile,Cartão Débito,0.29,0
591,149.46,2025-02-09 21:30:17,Tóquio,Mobile,Cartão Crédito,0.39,0
592,1024.08,2025-06-03 14:21:50,Rio de Janeiro,Mobile,PIX,0.25,0
593,200.75,2025-01-09 16:53:34,Nova York,Tablet,PIX,0.4,0
594,424.14,2025-01-02 03:19:56,Rio de Janeiro,Desktop,Cartão Débito,0.19,0
595,2270.97,2025-03-31 07:49:56,Londres,Desktop,PIX,0.6,0
596,642.38,2025-01-02 18:34:10,Tóquio,Desktop,Cartão Crédito,0.4,0
597,1101.29,2025-04-18 12:56:58,São Paulo,Mobile,Cartão Débito,0.12,0
598,189.13,2025-01-17 00:37:57,São Paulo,Mobile,Cartão Crédito,0.05,0
599,213.55,2025-02-05 18:01:11,Nova York,Mobile,Cartão Crédito,0.28,0
600,41.73,2025-02-15 15:57:23,Londres,Mobile,Cartão Débito,0.29,0
601,185.05,2025-01-23 05:27:41,Curitiba,Mobile,PIX,0.18,0
602,326.55,2025-03-09 18:37:32,Londres,Desktop,Cartão Crédito,0.35,0
603,194.81,2025-06-09 08:03:26,São Paulo,Desktop,Cartão Crédito,0.26,0
604,92.89,2025-03-09 16:26:01,São Paulo,Desktop,Cartão Crédito,0.21,0
605,128.56,2025-05-14 04:13:31,Tóquio,Mobile,Cartão Crédito,0.27,0
606,617.63,2025-02-10 15:42:29,Londres,Desktop,Cartão Débito,0.44,0
607,231.09,2025-04-03 18:54:47,Londres,Desktop,Cartão Débito,0.38,0
608,452.98,2025-02-12 17:59:59,São Paulo,Mobile,Boleto,0.15,0
609,700.01,2025-05-09 17:16:40,Curitiba,Desktop,Boleto,0.24,0
610,1172.46,2025-04-26 13:41:48,Nova York,Mobile,Cartão Crédito,0.32,0
611,40.11,2025-04-10 06:51:55,Nova York,Mobile,PIX,0.23,0
612,1606.49,2025-01-17 22:49:44,Londres,Mobile,Cartão Crédito,0.43,0
613,988.59,2025-01-26 04:36:08,Nova York,Mobile,PIX,0.45,0
614,85.3,2025-06-10 23:27:14,São Paulo,Mobile,Cartão Crédito,0.08,0
615,2068.13,2025-01-16 03:36:30,São Paulo,Desktop,Boleto,0.4,0
616,2536.69,2025-01-27 23:25:30,Londres,Tablet,Boleto,0.52,0
617,63.02,2025-06-07 04:07:24,Londres,Desktop,PIX,0.49,0
618,324.18,2025-03-20 16:47:17,Tóquio,Desktop,Cartão Crédito,0.49,0
619,1640.94,2025-05-29 11:23:06,Londres,Mobile,PIX,0.43,0
620,1379.36,2025-01-06 07:59:40,Curitiba,Desktop,Boleto,0.33,0
621,203.98,2025-03-04 14:13:14,Nova York,Mobile,Cartão Crédito,0.39,0
622,234.9,2025-06-12 06:07:09,Londres,Mobile,Cartão Crédito,0.3,0
623,462.79,2025-04-20 03:00:25,Rio de Janeiro,Mobile,PIX,0.1,0
624,662.66,2025-06-09 14:52:59,Tóquio,Mobile,Cartão Débito,0.25,0
625,963.0,2025-02-27 08:26:20,Rio de Janeiro,Mobile,PIX,0.24,0
626,460.31,2025-01-26 21:39:46,São Paulo,Mobile,Boleto,0.19,0
627,620.89,2025-02-07 23:13:44,Nova York,Mobile,Boleto,0.27,0
628,1376.23,2025-01-07 06:54:31,Londres,Tablet,Boleto,0.42,0
629,37.37,2025-05-18 20:40:34,Rio de Janeiro,Mobile,Boleto,0.1,0
630,290.94,2025-02-27 16:06:56,Nova York,Mobile,Boleto,0.25,0
631,1249.49,2025-01-02 00:04:11,São Paulo,Mobile,Cartão Débito,0.29,0
632,2255.77,2025-05-25 17:15:16,Curitiba,Desktop,Cartão Crédito,0.31,0
633,716.78,2025-03-08 09:51:20,Tóquio,Mobile,PIX,0.27,0
634,759.53,2025-04-23 13:33:27,Nova York,Mobile,PIX,0.37,0
635,113.36,2025-03-09 10:31:02,Nova York,Mobile,Boleto,0.36,0
636,593.14,2025-03-18 18:13:58,Curitiba,Mobile,PIX,0.05,0
637,760.61,2025-05-07 01:11:38,Nova York,Mobile,Boleto,0.39,0
638,277.69,2025-01-12 15:12:00,São Paulo,Mobile,Cartão Débito,0.13,0
639,313.67,2025-04-22 15:40:37,São Paulo,Mobile,Cartão Débito,0.04,0
640,473.66,2025-04-25 15:40:06,Curitiba,Mobile,Cartão Crédito,0.07,0
641,20.28,2025-01-20 01:15:28,Tóquio,Mobile,Cartão Débito,0.32,0
642,388.72,2025-03-16 22:28:30,Londres,Desktop,Cartão Débito,0.39,0
643,237.56,2025-06-05 03:58:50,Rio de Janeiro,Mobile,Cartão Crédito,0.21,0
644,396.75,2025-03-15 09:45:40,Londres,Mobile,PIX,0.39,0
645,127.56,2025-06-02 10:02:23,Nova York,Mobile,Boleto,0.41,0
646,2212.08,2025-02-19 02:00:36,Rio de Janeiro,Tablet,Boleto,0.21,0
